IDs,tsne dim 1,tsne dim 2,Clusters
DE-01-0419-H1,1.7915077,5.196605,7
US-01-0032-H1,-0.2929278,16.496122,5
DE-02-3781-H1,-9.173539,-1.0253801,10
DE-03-3031-H1,-0.29297662,16.49588,5
IT-02-0730-H2,-19.232367,-6.8258114,-1
NL-01-1346-H1,-8.246373,-3.97596,10
DE-03-2472-H1,-19.243568,-10.911209,12
SE-01-0268-H1,4.4690266,-2.3292053,7
CZ-01-1463-H1,-3.3053052,-1.3278197,-1
DE-02-3732-H1,-11.936842,-4.472656,-1
DE-03-1792-H1,-14.840217,-16.792961,16
CZ-01-0633-H1,-7.9714823,6.424386,-1
NY-01-0983-H1,-3.336884,-0.87934095,-1
DE-02-0865-H1,-3.3053052,-1.3278197,-1
UK-01-0795-H1,-0.29321235,16.49509,5
SE-01-0817-H1,-11.438757,-7.3195667,9
NY-01-0405-H1,4.9976835,1.4194175,7
DE-02-3586-H1,-0.2928238,16.496456,5
DE-02-0109-H1,-0.2927622,16.496807,5
DK-01-0886-H1,-9.21309,-8.823537,9
DE-02-4054-H1,-0.023947762,17.304453,5
IT-05-0227-H1,2.3548832,-18.89418,0
DE-03-3546-H1,-11.784357,0.00505043,10
ES-01-0088-H1,8.559437,-2.713236,-1
DE-02-2389-H1,2.3322427,-0.59225625,7
NL-01-0794-H1,-0.023888735,17.30457,5
IT-08-0039-H1,-0.09869596,17.065905,5
IT-01-0357-H1,-9.950219,-5.608628,-1
RU-01-0306-H1,-0.22372384,16.704735,5
DE-02-5135-H1,-0.017455472,17.317871,5
CZ-01-1484-H1,-13.627996,-1.9522433,-1
DE-02-2367-H1,-17.927683,2.165793,14
CZ-01-0591-H1,1.1092811,-23.039843,-1
DE-03-0851-H1,-13.865272,-15.302025,-1
GR-02-0278-H1,-13.627996,-1.9522433,-1
PL-01-0108-H1,-17.40499,-14.268179,15
DK-01-1241-H1,3.5664563,0.43579662,7
DE-03-1731-H1,-21.198193,-8.303544,-1
FR-01-0607-H1,-18.460344,2.8784087,14
DK-01-1517-H1,-0.29286912,16.496454,5
DE-03-2800-H1,-13.6168585,-14.825265,-1
NY-01-1115-H1,4.850815,-21.807045,1
SR-01-0188-H1,-8.396649,1.0217855,10
PL-01-0091-H1,-21.901627,-10.145733,12
NY-01-0522-H1,-0.023616476,17.305904,5
SE-01-0967-H1,-0.29283828,16.496525,5
GR-02-0183-H1,-0.29291648,16.496202,5
UK-03-0466-H1,-0.29307416,16.495626,5
DE-02-1952-H1,-0.29312342,16.495543,5
NL-01-1266-H1,-17.442854,-14.046815,15
DE-03-3899-H1,-11.667502,0.18657933,10
DE-03-4178-H1,-0.29309395,16.495495,5
IT-02-0404-H1,4.850815,-21.807045,1
ES-01-0683-H1,8.159033,-2.1579695,-1
DE-02-2851-H1,-14.990276,-6.0402846,-1
DE-02-2581-H1,4.4690266,-2.3292053,7
IT-05-0150-H1,4.4690266,-2.3292053,7
DE-02-2200-H1,2.3322427,-0.59225625,7
UK-03-0512-H1,8.559437,-2.713236,-1
GR-03-0428-H1,1.7065909,2.4933875,7
US-01-0440-H1,-21.075365,-5.489513,-1
ES-01-0667-H1,3.3850107,-0.8691804,7
DK-01-0245-H1,-0.29294547,16.496063,5
DE-02-2970-H1,-8.664971,-0.3321094,10
DE-03-1431-H1,-19.084661,-11.209833,12
PL-01-0112-H1,-0.9907239,2.3101804,-1
FR-01-1338-H1,-15.525208,-10.456323,11
ES-01-0644-H1,-0.29337138,16.494497,5
FR-01-0192-H1,-0.292875,16.496292,5
SE-01-0367-H1,1.968706,-16.043602,0
GR-01-0836-H1,-18.316132,0.6740307,-1
SE-01-0168-H2,7.911216,-4.9948735,-1
DE-03-1589-H1,-17.994644,-13.209568,-1
IT-08-0154-H1,-0.2549524,16.614681,5
DE-02-3675-H1,4.765253,-1.6023884,7
RU-01-0533-H1,1.652469,-17.06479,0
SR-01-0147-H1,-0.23467042,16.674688,5
US-01-0653-H1,-13.69759,-8.158669,-1
DE-02-0105-H1,-0.024276484,17.302914,5
GR-02-0256-H1,-11.936854,-4.472658,-1
DE-03-0389-H1,-0.2928069,16.496851,5
SR-01-0118-H1,-17.900019,-1.0080582,13
DE-02-3969-H1,-11.926222,-7.088014,-1
DE-03-4851-H1,2.3548832,-18.89418,0
GR-01-0957-H1,3.256069,0.524037,7
DE-03-1215-H1,-18.676266,2.2874963,14
CZ-01-0717-H1,4.850815,-21.807045,1
RU-01-0199-H1,-19.0783,-6.5743403,-1
US-01-1017-H1,2.1826735,-19.467697,0
DE-03-4411-H1,-18.782318,-11.663112,12
ES-01-0572-H1,-10.328761,-2.3818002,-1
NL-01-0926-H1,-0.29293883,16.49616,5
UK-03-0059-H1,-10.854736,-17.766878,-1
DE-03-2720-H1,-9.063311,-0.847677,10
IT-02-0003-H1,-0.2929342,16.496162,5
AT-01-0206-H1,-0.2929129,16.49626,5
GR-02-0032-H1,-17.386698,-1.1828496,13
UK-01-0152-H1,-0.29284286,16.496515,5
FR-01-1032-H1,6.933442,-7.0450535,-1
DE-02-2154-H1,-0.29288402,16.496374,5
NY-01-0813-H1,4.850815,-21.807045,1
DK-01-1422-H1,-0.29299316,16.495869,5
DE-02-3573-H1,-0.29319698,16.4952,5
AT-01-0166-H1,-0.29316625,16.495304,5
NL-01-0731-H1,4.3283386,-16.189528,-1
UK-03-0345-H1,-0.2931695,16.495285,5
DK-01-0037-H1,-0.292808,16.496595,5
DE-02-4222-H1,-8.219899,-0.11947712,10
DE-03-0022-H1,-0.29320756,16.49511,5
DE-03-1353-H1,-17.442835,-14.046819,15
DE-03-3126-H1,-0.29298994,16.495878,5
DK-01-1087-H1,-17.393547,-1.1881757,13
DK-01-0124-H1,-0.29274148,16.496843,5
CZ-01-0862-H1,4.850815,-21.807045,1
FR-01-0119-H1,1.6499999,-17.065083,0
GR-01-0148-H1,-0.27357087,16.557705,5
GR-02-0522-H1,-0.28779548,16.51376,5
DE-03-1845-H1,-14.486019,-14.247486,-1
GR-02-0453-H1,-0.2927846,16.496824,5
GR-01-0169-H1,2.3322427,-0.59225625,7
US-01-0464-H1,-0.292875,16.496292,5
DE-03-3635-H1,-15.127684,4.8946705,8
IT-02-0418-H1,4.850815,-21.807045,1
DE-02-4278-H1,-14.973363,4.8040643,8
FR-01-0191-H1,-17.943705,-6.4403744,-1
DE-03-0478-H1,-17.442854,-14.046815,15
ES-01-0076-H1,-0.29281187,16.496492,5
UK-02-0218-H1,-0.29293236,16.496088,5
MK-01-0002-H1,2.3548832,-18.89418,0
DE-02-2476-H1,4.9976835,1.4194175,7
FR-01-0070-H1,-0.29288,16.496298,5
SE-01-0153-H1,4.850846,-21.807062,1
DK-01-0303-H1,-0.28794688,16.513277,5
NY-01-0237-H1,-11.429229,0.29127127,10
DK-01-1130-H1,1.9537838,5.591519,7
DE-03-4860-H1,-0.02393635,17.304499,5
MK-01-0021-H1,-18.460344,2.8784087,14
GR-03-0336-H1,-3.6181269,-10.451206,-1
US-01-1401-H1,-4.2926617,-12.937285,-1
DE-02-4625-H1,-11.052056,-9.419677,9
US-01-0574-H1,-8.271157,2.5024319,10
IT-02-0121-H1,1.6512673,-17.06492,0
RU-01-0621-H1,-0.14606726,16.924711,5
ES-01-0414-H1,-21.901625,-10.14573,12
CZ-01-1397-H1,-0.12890589,16.974283,5
NL-01-1076-H1,-16.045202,0.14754075,-1
CZ-01-1784-H1,-0.27030706,16.569132,5
NY-01-0559-H1,-2.519896,-3.9654014,-1
CZ-01-0634-H1,4.877489,-23.535385,1
DE-02-1920-H1,-17.324242,-6.9299054,-1
DE-02-2645-H1,-0.27230406,16.561806,5
NL-01-0841-H1,1.652469,-17.06479,0
DK-01-1514-H1,-0.18917789,16.803093,5
ES-01-0412-H1,-0.29341057,16.49451,5
DE-02-0049-H1,-8.370014,1.0177041,10
DE-03-3171-H1,-14.521832,-7.6470423,-1
FR-01-1286-H1,-9.667301,-3.9530253,-1
DE-03-0626-H1,-18.676266,2.2874963,14
AT-01-0068-H1,4.850815,-21.807045,1
DE-02-0921-H1,-16.30221,-3.9018214,-1
NY-01-0439-H1,-0.2928995,16.49633,5
DE-02-2351-H1,-0.29294714,16.496164,5
UK-03-0196-H1,-0.29284212,16.496498,5
DK-01-1013-H1,-0.29306445,16.495642,5
US-01-0893-H1,-0.2929129,16.49626,5
FR-01-1016-H1,-0.29322675,16.495127,5
GR-02-0682-H1,-0.29284704,16.496475,5
DE-02-1124-H1,1.6500087,-17.06508,0
NY-01-0261-H1,-5.5017266,1.4087789,-1
SE-01-1289-H1,-8.664971,-0.3321094,10
NL-01-0475-H1,-0.29275668,16.496805,5
UK-01-0384-H1,-11.240481,9.813734,-1
NL-01-0753-H1,-0.2928208,16.496576,5
CZ-01-0992-H1,2.3322427,-0.59225625,7
DE-02-1232-H1,-17.922224,-6.4240856,-1
US-01-0484-H1,-18.521387,-2.6819713,-1
DE-01-0146-H1,4.121776,-16.456049,0
DE-03-3945-H1,-2.5198886,-3.9653904,-1
SR-01-0064-H1,0.7770747,3.5134287,7
FR-01-0058-H1,-0.29283968,16.49642,5
GR-01-0293-H1,-0.29252177,16.49819,5
NY-01-0711-H1,-0.29304925,16.495794,5
CZ-01-0589-H1,-2.8064888,4.4473653,-1
DK-01-1459-H1,4.850815,-21.807045,1
US-01-0941-H1,1.514832,-19.976196,0
NL-01-0728-H1,-17.452034,-14.114239,15
GR-01-1141-H1,-0.29278594,16.496607,5
US-01-0570-H1,-3.026648,4.9198966,-1
AT-01-0070-H1,-20.498198,-5.183264,-1
RU-01-0259-H1,-0.2928116,16.496586,5
IT-07-0266-H1,-0.29229125,16.49852,5
DE-02-1841-H1,-6.40182,-6.4187717,10
GR-01-0827-H1,4.850815,-21.807045,1
DE-03-4073-H1,-0.2928847,16.496336,5
IT-05-0437-H1,-0.292875,16.496292,5
IT-05-0400-H1,2.254049,-5.9779854,-1
US-01-0889-H1,-0.29284102,16.496416,5
GR-02-0672-H1,-10.286034,-8.068928,9
CZ-01-1228-H1,-0.27088904,16.566986,5
DE-02-2546-H1,-0.29285434,16.496393,5
CZ-01-0077-H1,-16.7693,-5.1054144,-1
SE-01-0130-H1,1.6596273,-17.063503,0
US-01-0510-H1,-0.023877366,17.304747,5
DE-03-1439-H1,-19.243568,-10.911209,12
NL-04-0041-H1,-11.897221,1.6021801,10
DE-02-2384-H1,-6.021729,3.448805,-1
SE-01-0629-H1,-0.29279497,16.496664,5
NL-01-0933-H1,-0.29265153,16.49717,5
DE-03-2156-H1,-0.2928995,16.49633,5
CZ-01-1586-H1,6.334326,-21.448565,1
HU-01-0154-H1,-0.29283968,16.49642,5
DE-03-4240-H1,-0.023729071,17.305153,5
NL-01-0133-H1,-0.29277977,16.496893,5
DE-03-1998-H1,-0.29318672,16.495201,5
MK-01-0105-H1,4.438417,-18.615868,-1
CZ-01-0878-H1,-16.518974,-2.131348,13
DE-03-3805-H1,-21.818586,-9.835568,12
NL-01-0189-H1,-17.728758,-13.689284,15
AT-01-0165-H1,2.254049,-5.9779854,-1
NL-01-0083-H1,-6.7187114,-13.1262865,-1
SE-01-0102-H1,4.3283386,-16.189528,-1
DE-03-1596-H1,-0.2929278,16.496122,5
CZ-01-0586-H2,4.877489,-23.535385,1
DE-03-4279-H1,-0.28432655,16.525473,5
NY-01-0015-H1,-18.460344,2.8784087,14
DE-03-0117-H1,-16.003187,-15.751164,16
DE-02-4013-H1,-0.29296538,16.496092,5
CZ-01-0030-H1,-0.29293102,16.496174,5
DE-02-0087-H1,-10.185006,-3.3347626,-1
RU-01-0508-H1,-0.28828093,16.512022,5
SE-01-0248-H1,-15.204128,4.3884664,8
DK-01-0776-H1,-7.2171164,-3.1899185,10
ES-01-0200-H1,-15.744487,5.390664,8
UK-01-0487-H1,-0.0237387,17.305092,5
GR-01-0408-H1,-0.28805915,16.513205,5
SE-01-0409-H1,-0.24246447,16.651825,5
DE-02-0155-H1,-0.2932069,16.49525,5
DE-02-4526-H1,-17.943705,-6.4403744,-1
DE-02-1875-H1,-0.29293385,16.496206,5
DE-02-5016-H1,-0.29290593,16.49622,5
GR-02-0360-H1,-0.29291487,16.496107,5
ES-01-0508-H1,-18.460344,2.8784087,14
DE-03-1583-H1,-15.682619,-16.193457,16
DE-03-4632-H1,-18.277905,-9.35646,-1
SE-01-0019-H1,1.6499999,-17.065083,0
DE-03-0157-H1,4.438417,-18.615868,-1
SE-01-1007-H1,-11.434165,-13.764694,-1
DE-02-4320-H1,0.178959,16.40914,5
NY-01-1113-H1,0.3497102,17.076948,5
DE-02-3622-H1,0.35157678,17.084251,5
GR-02-0708-H1,-16.201975,-1.5349624,13
DE-03-0178-H1,-16.79016,-5.1073556,-1
CZ-01-0644-H1,-8.370086,1.0176353,10
DE-03-2693-H1,0.34461644,17.057436,5
DE-03-3885-H1,0.32350993,16.970629,5
NL-04-0011-H1,4.5616117,-23.530125,1
IT-07-0429-H2,4.826318,-21.849848,1
IT-02-0725-H1,-11.24046,9.813781,-1
DE-03-3541-H1,-1.4122881,-4.6542563,-1
SE-01-1035-H1,4.4689455,-2.3289998,7
DE-03-0558-H1,-12.046439,1.2167515,10
DE-03-3521-H1,0.17924972,16.410206,5
DE-03-3050-H1,-8.730219,-0.25262028,10
FR-01-1280-H1,0.3425446,17.049196,5
CZ-01-0915-H1,-11.433906,-0.68777746,-1
GR-01-0389-H1,0.35041878,17.080002,5
SE-01-0798-H1,-8.239588,-2.9274986,10
SE-01-0163-H1,0.3497102,17.076948,5
GR-01-1153-H1,0.1789217,16.40903,5
SE-01-0337-H1,0.18031813,16.413202,5
FR-01-1205-H1,-16.039827,5.0305114,8
CZ-01-0527-H1,-7.188826,2.3959084,-1
DE-03-3528-H1,0.18014085,16.412706,5
DE-03-3990-H1,1.3593575,4.2780867,7
DE-02-5080-H1,0.18015718,16.412699,5
GR-02-0409-H1,0.1795281,16.410334,5
DE-02-2630-H1,-17.559454,2.4758859,14
FR-01-0310-H1,0.34948364,17.076307,5
FR-01-1301-H1,0.18000768,16.412142,5
FR-01-1323-H2,0.18016016,16.412668,5
DE-03-3195-H1,-11.828011,-13.656537,-1
DE-02-0246-H1,0.34969515,17.076906,5
IT-05-0152-H1,0.17937009,16.41083,5
NY-01-1317-H1,-20.498123,-5.183198,-1
GR-02-0147-H1,0.18000768,16.412142,5
HU-01-0241-H1,0.8263805,5.678891,7
IT-05-0274-H1,4.4689455,-2.3289998,7
DE-02-1169-H1,0.26354024,16.718782,5
IT-05-0088-H1,0.17979878,16.411377,5
DE-03-0894-H1,3.2069275,-24.243689,-1
AT-01-0005-H1,0.35932833,17.11419,5
SE-01-0076-H1,3.56684,-1.0592473,7
DE-02-5138-H1,0.17974576,16.411243,5
CZ-01-0411-H1,-8.897337,-5.253833,-1
DE-02-1799-H1,0.17958997,16.41148,5
GR-02-0680-H1,-2.519845,-3.965492,-1
NL-01-1049-H1,-15.001865,-15.445665,16
DE-03-4192-H1,0.3746606,17.169819,5
NL-01-0165-H1,1.6434349,-17.065866,0
DE-03-1743-H1,0.35113603,17.082561,5
CZ-01-0358-H1,4.5616117,-23.530125,1
DE-02-1462-H1,1.6434349,-17.065866,0
DE-03-1594-H1,4.5616117,-23.530125,1
PL-01-0230-H1,-22.297646,-10.036748,12
IT-07-0434-H1,0.17998518,16.412115,5
DE-02-3605-H1,0.17972173,16.411144,5
FR-01-0043-H1,-16.04479,0.1477875,-1
NY-01-0395-H1,-8.490674,-2.8332944,10
US-01-0301-H1,-6.4988995,-8.2656145,-1
IT-05-0204-H1,0.17989534,16.411716,5
FR-01-0370-H1,0.17970024,16.411158,5
DE-03-4789-H1,-14.486139,-14.247827,-1
GR-01-1081-H1,-18.328512,-4.0482945,-1
SR-01-0142-H1,1.6039906,5.5015135,7
DE-03-4153-H1,0.2596985,16.703007,5
SE-01-0137-H1,0.29149702,16.83105,5
UK-03-0340-H1,-3.2024922,2.189146,-1
CZ-01-0085-H1,-9.272906,-5.213811,-1
RU-01-0014-H1,-2.4493232,6.835277,-1
SR-01-0087-H1,0.37476385,17.170313,5
SR-01-0183-H1,0.34486002,17.058325,5
IT-02-0782-H1,0.17924972,16.410206,5
PL-01-0102-H1,-17.453297,-14.115,15
IT-08-0153-H1,0.34486002,17.058325,5
DK-01-1494-H1,-14.9903345,-6.040542,-1
US-01-0411-H1,0.33857265,17.034742,5
IT-07-0071-H1,1.3755325,2.620782,7
DE-03-4450-H1,-19.242859,-10.912736,12
DE-02-2854-H1,-8.706836,8.21774,-1
DE-02-2876-H1,-8.569444,-4.8005795,10
IT-07-0084-H1,0.34948364,17.076307,5
DE-03-4875-H1,-18.676626,2.288139,14
IT-02-0078-H2,-6.426245,0.76234454,-1
IT-05-0282-H1,0.3739252,17.166748,5
SE-01-1104-H1,0.34029767,17.041384,5
DE-03-3062-H1,-6.30909,-8.4149885,-1
DE-02-2062-H1,4.4689455,-2.3289998,7
GR-01-0448-H1,0.37464792,17.16979,5
CZ-01-0856-H1,0.178949,16.40912,5
AT-01-0110-H1,0.34948713,17.076315,5
SE-01-1077-H1,0.17973363,16.411142,5
CZ-01-0789-H1,-15.77997,-10.610925,11
FR-01-1050-H1,0.33857265,17.034742,5
DE-03-1284-H1,1.0300107,-21.420454,0
DE-01-0341-H1,-20.253523,-11.457549,12
IT-02-0371-H1,0.17901868,16.409336,5
DE-01-0093-H1,0.18000768,16.412142,5
NL-01-0505-H1,-22.150986,-10.065331,12
ES-01-0639-H1,-18.462776,2.8790326,14
SE-01-1075-H1,0.1798262,16.412378,5
DE-02-0747-H1,-3.3052943,-1.3280293,-1
DK-01-0718-H1,0.17945027,16.41098,5
NY-01-1225-H1,-13.648972,-1.9689047,-1
IT-07-0003-H1,0.34902754,17.074343,5
DE-01-0235-H1,0.34969515,17.076906,5
IT-01-0031-H1,0.33939523,17.037853,5
GR-03-0445-H1,8.559463,-2.7132404,-1
IT-07-0348-H1,0.17944689,16.411098,5
DE-03-3012-H1,-19.242859,-10.912736,12
DE-02-0618-H1,-7.5833154,-7.8981023,-1
DE-03-3724-H1,-4.861992,-2.877621,-1
US-01-0637-H1,0.3739252,17.166748,5
NL-01-0655-H1,0.17980023,16.411352,5
GR-01-0189-H1,0.34875774,17.073463,5
IT-08-0150-H1,0.29149702,16.83105,5
IT-07-0344-H1,0.3746135,17.169737,5
CZ-01-1411-H1,0.34931126,17.075523,5
UK-01-0806-H1,0.32260212,16.965536,5
US-01-0867-H1,0.35113603,17.082561,5
DE-02-3381-H1,0.34486002,17.058325,5
DE-03-3177-H1,0.30601966,16.893679,5
DE-02-2869-H1,0.34486002,17.058325,5
DE-02-2849-H1,0.18016016,16.412668,5
DE-02-0620-H1,-8.254861,-6.5541654,-1
DE-03-4120-H1,-17.54137,-9.685127,-1
DE-03-0482-H1,-20.32876,-7.776688,-1
DE-03-4675-H1,-11.239791,9.812863,-1
DE-03-3139-H1,-17.706148,-1.4476566,13
CZ-01-0127-H1,0.34573168,17.062014,5
IT-02-0286-H1,0.28892922,16.820244,5
DK-01-0413-H1,-21.844316,-9.774374,12
DE-02-1445-H1,0.18014085,16.412706,5
US-01-0738-H1,0.17921568,16.410038,5
MK-01-0040-H1,0.3746135,17.169737,5
DE-03-3505-H1,0.1802625,16.413057,5
DE-02-4694-H1,0.17977265,16.411352,5
DK-01-0554-H1,6.340525,-21.472462,1
DE-03-1400-H1,0.18014419,16.412775,5
DE-02-1087-H1,0.17971797,16.411192,5
NY-01-1262-H1,-3.0266976,4.919909,-1
NL-01-0543-H1,-15.682589,-16.193336,16
DE-02-4559-H1,1.9666525,-16.04309,0
DE-03-1710-H1,-10.69375,-7.996683,9
SE-01-0506-H1,1.6434349,-17.065866,0
IT-02-0262-H1,0.17953128,16.410381,5
GR-03-0049-H1,3.473006,-18.850653,0
GR-01-0872-H1,-5.6309094,3.6965225,-1
SE-01-0843-H1,0.17922232,16.410114,5
DE-02-0279-H1,4.826318,-21.849848,1
DE-02-3265-H1,-11.945093,-7.08137,-1
DE-02-4364-H1,0.37110597,17.15674,5
DE-02-2420-H1,1.9666525,-16.04309,0
DE-02-4989-H1,-14.312782,-9.999075,11
NL-01-1205-H1,0.33857265,17.034742,5
SR-01-0019-H1,0.34948364,17.076307,5
SE-01-0408-H1,4.4689455,-2.3289998,7
UK-03-0350-H1,-0.30175734,-2.9459472,-1
IT-05-0471-H1,0.37449294,17.169268,5
DE-03-4761-H1,-17.425966,-14.120584,15
NL-01-1290-H1,0.18000768,16.412142,5
FR-01-0075-H1,0.34066853,17.043121,5
FR-01-1347-H1,-10.403597,-8.4252405,9
GR-01-0710-H1,0.30538374,16.890839,5
FR-01-1084-H1,-4.2909527,-2.4383512,-1
GR-01-0261-H1,4.5818176,-23.548073,1
DE-03-0360-H1,2.3542292,-18.893959,0
NL-01-1155-H1,0.17945299,16.410975,5
IT-05-0122-H1,-12.192279,-8.171545,9
CZ-01-0744-H1,0.35240722,17.08757,5
DE-03-3795-H1,-17.443521,-14.046943,15
NY-01-1245-H1,-3.3368893,-0.87956,-1
DE-03-2606-H1,0.18000768,16.412142,5
CZ-01-1190-H1,2.7712545,4.867654,7
DE-03-3592-H1,-6.805182,-8.080103,10
US-01-1129-H1,1.3472335,-20.688707,0
GR-03-0067-H1,0.3739252,17.166748,5
DE-01-0410-H2,1.6434349,-17.065866,0
DE-03-3281-H2,-15.525503,-10.456745,11
UK-01-0160-H1,-18.462776,2.8790326,14
IT-02-0607-H1,-18.07187,1.7998817,14
DK-01-0719-H1,-21.172651,-9.070228,12
CZ-01-1308-H1,4.826318,-21.849848,1
DE-02-0908-H1,0.37457657,17.16964,5
US-01-1087-H1,-14.9903345,-6.040542,-1
DE-02-0506-H1,0.33857265,17.034742,5
DE-02-4184-H1,0.1796366,16.410835,5
ES-01-0708-H1,-17.42602,-14.120601,15
GR-01-0327-H1,4.826318,-21.849848,1
DE-03-0591-H1,2.3542292,-18.893959,0
CZ-01-1189-H2,0.18027635,16.41304,5
NY-01-1309-H1,0.17977373,16.411314,5
CZ-01-0087-H1,-8.706836,8.21774,-1
DE-02-0464-H1,0.36042956,17.118385,5
SE-01-0808-H1,0.35013482,17.078796,5
IT-06-0049-H1,-15.744337,5.3905854,8
DE-02-4666-H1,19.296013,5.147046,-1
NL-01-1009-H1,-14.599204,-15.786612,16
DE-03-4132-H1,0.17914948,16.409897,5
UK-03-0533-H1,0.18014085,16.412706,5
CZ-01-1126-H1,0.18009877,16.412619,5
DE-03-4366-H1,0.17989385,16.411724,5
CZ-01-1491-H1,0.26185912,16.712105,5
DE-03-3257-H1,0.34486002,17.058325,5
IT-01-0398-H1,0.18014085,16.412706,5
IT-06-0068-H1,-13.46153,-4.868817,-1
CZ-01-0177-H1,4.826318,-21.849848,1
DE-02-2449-H1,0.17948307,16.411291,5
IT-02-0706-H1,2.9810681,4.898035,7
DE-03-3963-H1,-16.641876,-3.9736078,-1
DE-02-0058-H1,0.33857265,17.034742,5
US-01-0656-H1,-3.026696,4.919913,-1
NL-01-1047-H1,-17.092466,-14.726898,15
SE-01-0507-H1,0.17901868,16.409336,5
CZ-01-0612-H1,0.33762237,17.030834,5
DE-03-3470-H1,0.34948713,17.076315,5
DE-02-2730-H1,-8.706836,8.21774,-1
DE-03-2751-H1,-16.134624,-15.437195,-1
US-01-0504-H1,0.27122584,16.755764,5
DE-02-4660-H1,-3.0261028,4.9255686,-1
DE-03-4568-H1,-1.516117,2.8887534,-1
DE-03-3256-H1,0.35161185,17.084469,5
DE-03-1859-H1,2.3542292,-18.893959,0
DE-02-3157-H1,0.1793609,16.410664,5
DE-02-5088-H1,-17.927732,2.1661735,14
IT-07-0202-H1,4.452658,-2.2740142,7
NY-01-0652-H1,0.3487586,17.07366,5
RU-01-0249-H1,3.3218133,-21.860418,1
ES-01-0235-H1,-11.239791,9.812863,-1
UK-03-0294-H1,-17.092466,-14.726898,15
IT-06-0041-H1,0.37476385,17.170313,5
NY-01-0429-H1,0.33659694,17.026678,5
DK-01-0670-H2,0.17936504,16.410788,5
DK-01-1228-H1,0.3746135,17.169737,5
GR-01-0899-H1,-18.676634,2.2881439,14
CZ-01-1528-H1,0.3497031,17.076937,5
GR-03-0399-H1,-18.07187,1.7998817,14
DE-02-4576-H1,0.37458834,17.169619,5
DK-01-0136-H1,0.17924972,16.410206,5
NL-04-0077-H1,0.34948364,17.076307,5
DE-03-3538-H1,0.18014085,16.412706,5
AT-01-0145-H2,-5.7167993,-0.34955806,-1
NY-01-0299-H1,-7.9703054,6.4261,-1
UK-02-0245-H1,0.17974645,16.411198,5
DE-01-0084-H1,-12.336248,1.5276954,-1
IT-06-0095-H1,0.17998777,16.412106,5
UK-01-0252-H1,1.3265556,-20.861338,0
DE-03-1075-H1,-17.380686,-14.176105,15
DE-02-3053-H1,0.17969608,16.411156,5
FR-01-0587-H1,1.0569233,0.6082151,7
ES-01-0638-H1,0.17969266,16.411171,5
GR-01-0629-H1,-16.011633,4.869397,8
DE-02-0558-H1,0.18065299,16.414337,5
FR-01-0226-H1,-16.641876,-3.9736078,-1
NY-01-1242-H1,2.2153199,-5.9915557,-1
RU-01-0690-H1,6.710333,-4.1136723,-1
DE-03-3462-H1,-14.4864,-14.2481785,-1
RU-01-0687-H1,4.4273467,-22.001867,1
CZ-01-1335-H1,0.86082685,17.019678,5
DE-03-4060-H1,0.852231,16.999119,5
DE-02-5082-H2,0.86611646,17.033987,5
UK-03-0128-H1,-19.87628,-9.40048,-1
ES-01-0516-H1,0.85586846,17.007002,5
DE-03-3649-H1,4.518662,-23.50234,1
DE-03-0665-H1,-18.225843,-11.65932,12
SE-01-1124-H1,0.99213195,4.8364577,7
SE-01-0736-H1,0.85635126,17.00812,5
NL-01-0737-H1,0.8597024,17.017042,5
DE-02-0135-H1,-1.4123509,-4.654258,-1
DE-03-0353-H1,-20.034481,-9.741653,12
DE-03-2576-H1,0.85425144,17.003017,5
GR-02-0812-H1,2.767447,-22.83941,1
IT-07-0200-H1,4.4273467,-22.001867,1
DE-02-1180-H1,0.86883116,17.040905,5
GR-01-0654-H1,0.86630154,17.034292,5
PL-01-0154-H1,-9.544214,-16.756983,-1
DE-03-1537-H1,5.0530353,-23.403927,1
RU-01-0173-H1,-11.578644,1.4128175,10
UK-03-0248-H1,8.709724,-2.9209347,-1
NL-01-0037-H1,-14.990435,-6.040739,-1
DE-02-4858-H1,-15.016249,4.301094,8
IT-08-0162-H1,0.86727816,17.03731,5
HU-01-0124-H1,-21.140656,-8.621441,12
DE-03-2878-H1,-19.373016,-10.781541,12
DE-02-2335-H1,0.59487504,4.954725,7
US-01-1084-H1,0.85995865,17.017237,5
US-01-0609-H1,2.7173848,-17.839472,0
NY-01-1191-H1,-11.557583,-4.480697,-1
DE-03-4403-H1,-14.659389,-7.4281797,-1
MK-01-0035-H1,-0.51033527,-16.652822,-1
SE-01-0515-H1,12.651901,-2.5309885,-1
DE-03-4292-H1,0.8597904,17.017279,5
DK-01-0690-H1,1.0297993,-21.420582,0
NY-01-0260-H1,5.1175585,4.3743715,-1
GR-01-0731-H1,-14.599661,-15.787114,16
GR-02-0485-H1,0.867754,17.038141,5
NL-01-1102-H1,-16.790606,-5.1104765,-1
DK-01-0586-H1,0.85539633,17.005913,5
DE-02-0950-H1,0.86027884,17.018045,5
NL-01-0576-H1,-22.100742,-10.4830265,-1
DE-02-3074-H1,0.8669581,17.035992,5
NL-01-1026-H1,0.867094,17.036255,5
DE-02-3069-H1,0.84935236,16.991852,5
NL-01-0701-H1,4.468967,-2.3290024,7
SE-01-1246-H1,1.6511782,-17.064434,0
MK-01-0003-H1,-15.682476,-16.19322,16
SE-01-1162-H1,0.8460336,16.983135,5
DE-03-4634-H1,-21.055916,-6.97058,-1
