IDs,tsne dim 1,tsne dim 2,Cluster
IT-02-0715-H1,16.945185,8.309265,7
DE-02-4972-H1,16.945763,8.310175,7
NY-01-0667-H1,16.945728,8.310137,7
CZ-01-1348-H2,4.610143,-9.86485,23
IT-06-0285-H1,-19.688393,-8.689601,5
GR-01-0244-H1,16.617126,7.6983743,7
DE-03-2302-H1,13.537283,-14.012617,28
DE-03-4106-H1,16.616993,7.698158,7
NL-01-0967-H1,0.41989198,0.9994285,-1
DE-02-2743-H1,5.801831,4.291227,-1
US-01-0837-H1,-18.184303,-8.969181,5
DE-03-1470-H1,16.616535,7.6968665,7
DE-02-0652-H1,-0.47220096,2.3064551,-1
DE-02-4394-H1,2.0390136,-4.4550457,17
DK-01-1588-H1,1.77006,-14.233025,18
DE-02-0379-H1,16.945389,8.309539,7
FR-01-1352-H1,16.945381,8.309553,7
SR-01-0017-H1,7.0206347,-11.04754,-1
SR-01-0146-H1,16.612486,7.6958776,7
RU-01-0417-H1,1.8180199,-11.207245,23
IT-01-0049-H1,16.612434,7.695741,7
DE-03-3826-H1,16.612425,7.695723,7
DE-02-2177-H1,16.61238,7.695677,7
DE-03-4202-H1,16.612364,7.695659,7
IT-05-0028-H1,16.612534,7.6959386,7
US-01-0463-H1,-3.1237607,1.7850357,13
DE-03-0539-H1,16.612398,7.6956835,7
US-01-0717-H1,13.137605,-10.217242,20
DE-03-4756-H1,9.403831,-15.407763,27
DE-02-2605-H1,16.946459,8.311333,7
US-01-0879-H1,16.94628,8.311095,7
DE-03-1689-H1,-3.7113252,-8.510231,-1
FR-01-0304-H1,16.946411,8.311295,7
RU-01-0752-H1,16.94649,8.311409,7
DE-03-0441-H1,16.946516,8.311476,7
DE-03-0634-H1,16.946743,8.311843,7
SR-01-0013-H1,16.943432,8.308475,7
DE-03-4649-H1,16.945557,8.30984,7
UK-01-0387-H1,-19.857075,-11.915643,4
DK-01-1564-H1,16.94557,8.309884,7
IT-02-0275-H1,16.944946,8.308884,7
SE-01-0285-H1,-0.8762984,-9.0769205,-1
IT-07-0406-H1,-1.3057874,-17.264914,19
NL-04-0186-H1,16.616993,7.698158,7
DE-02-3830-H1,16.619831,7.6991763,7
UK-03-0077-H1,2.7346404,-8.117031,-1
NY-01-0030-H1,-19.857075,-11.915643,4
NY-01-0170-H1,6.3563385,-4.295494,-1
GR-01-0413-H1,16.619839,7.6991587,7
DE-01-0168-H1,3.0529554,-22.391518,-1
CZ-01-1266-H1,16.612463,7.6957893,7
DE-02-2908-H1,16.612455,7.695737,7
NY-01-0091-H1,16.612413,7.6957197,7
DE-03-0258-H1,16.612398,7.6956835,7
DE-03-1618-H1,16.612354,7.6956415,7
IT-06-0269-H1,-7.0239425,-6.937881,-1
IT-02-0451-H2,-1.2372009,4.6924233,-1
US-01-1035-H1,16.612423,7.695765,7
DE-03-3550-H1,-2.715174,-20.697063,22
SR-01-0159-H1,0.5469419,-13.820231,18
GR-03-0272-H1,16.612482,7.695871,7
CZ-01-0960-H1,16.612469,7.695835,7
NL-01-0999-H1,16.612566,7.6959906,7
NY-01-0366-H1,5.968193,-20.201483,26
DE-02-3161-H1,16.612556,7.6959825,7
DK-01-0444-H1,16.943432,8.308475,7
NY-01-0254-H1,8.287611,-13.73179,-1
RU-01-0040-H1,16.943493,8.308574,7
SE-01-0920-H1,16.94536,8.309536,7
GR-02-0786-H2,16.943556,8.3086405,7
DE-02-1870-H1,12.415066,-14.204225,28
DE-03-3688-H1,0.64199364,-25.13683,-1
DE-02-2215-H1,16.94535,8.309507,7
NL-01-0837-H1,16.945148,8.309179,7
DE-03-4267-H1,16.61725,7.698534,7
DE-02-3660-H1,12.966973,-13.269834,28
DE-02-3199-H1,1.505585,4.00495,12
GR-01-0409-H1,16.612406,7.695707,7
RU-01-0205-H1,-18.906462,-10.027601,4
FR-01-0745-H1,-3.1237607,1.7850357,13
DE-02-2957-H1,-15.112616,-7.5402207,5
IT-02-0221-H1,16.6125,7.695898,7
DE-02-2254-H1,16.612514,7.695912,7
GR-01-0423-H1,16.61252,7.6959276,7
DE-03-0620-H1,16.612545,7.6959586,7
DE-03-1658-H1,16.616488,7.6968174,7
FR-01-0321-H1,6.9368687,-11.214119,-1
DE-02-3578-H1,16.616552,7.696866,7
DK-01-0938-H1,16.943493,8.308561,7
UK-01-0049-H1,16.94531,8.309453,7
US-01-1177-H1,8.055786,-9.519278,-1
NL-01-0360-H1,11.537594,-2.0272634,-1
MK-01-0079-H1,16.945328,8.309475,7
CZ-01-1298-H1,-0.9688041,-10.819127,-1
CZ-01-1712-H1,16.945307,8.309435,7
IT-02-0066-H1,-1.3711448,0.42023638,-1
GR-02-0023-H2,16.945377,8.309557,7
DE-03-1542-H1,-1.2585034,-2.089181,14
FR-01-0139-H1,16.945305,8.309442,7
DE-02-2315-H1,16.94523,8.309322,7
DE-02-1046-H1,5.927451,-5.919351,-1
GR-03-0192-H1,16.945255,8.309365,7
UK-02-0215-H1,16.943472,8.30853,7
DE-03-4151-H1,1.1638036,-21.319227,25
GR-02-0213-H1,3.2570035,-7.5233116,-1
GR-02-0793-H1,16.945112,8.309144,7
DE-03-2131-H1,16.945024,8.308992,7
UK-01-0684-H1,1.1654842,-25.225342,-1
UK-02-0080-H1,1.3020797,6.5094423,-1
AT-01-0034-H1,16.943249,8.308172,7
ES-01-0527-H1,1.9744511,3.1393907,12
DE-02-0424-H1,0.7679283,-9.761737,23
CZ-01-1097-H1,16.94499,8.308962,7
US-01-0925-H1,3.9409893,-10.103615,23
SE-01-1173-H1,12.415068,-14.204221,28
DE-03-1870-H1,16.942862,8.307518,7
HU-01-0122-H1,2.6004367,-24.10645,24
NY-01-0887-H1,2.1149898,-11.149659,23
NY-01-0854-H1,3.2303572,-11.531145,-1
DE-03-2551-H1,16.942867,8.307605,7
DE-03-1694-H1,16.942917,8.307626,7
NY-01-0406-H1,16.615454,7.698333,7
IT-05-0079-H1,16.617062,7.6982307,7
DK-01-0641-H1,0.8072184,-9.759672,23
DK-01-0442-H1,16.617046,7.6982617,7
SE-01-1304-H1,16.617088,7.6983094,7
NL-01-0283-H1,16.6124,7.695712,7
GR-01-0428-H1,16.612404,7.6956897,7
MK-01-0004-H1,0.89414966,-25.034367,-1
FR-01-0498-H1,4.531811,-9.423908,23
DE-03-4664-H1,16.6125,7.6958923,7
FR-01-0413-H1,-1.1158979,-16.814507,19
GR-03-0163-H1,16.617048,7.698231,7
GR-02-0076-H1,3.9189184,-18.277319,-1
NL-01-0536-H1,-5.779971,-19.001028,21
GR-01-0199-H1,0.3961999,-13.892971,18
UK-03-0310-H1,1.1638036,-21.319227,25
CZ-01-1064-H1,16.612432,7.6957383,7
DE-02-4738-H1,-15.112805,-7.4102554,5
FR-01-1181-H1,16.612394,7.695713,7
CZ-01-0906-H2,16.612564,7.6959963,7
SE-01-0129-H1,16.942766,8.3074875,7
DE-03-0576-H1,6.4268675,-20.455662,26
DE-03-1857-H1,0.45173022,-14.395895,18
DK-01-1382-H1,16.945026,8.30901,7
US-01-1229-H1,16.616966,7.6981583,7
DK-01-0836-H1,16.942932,8.307644,7
DE-03-1314-H1,16.619837,7.699174,7
DE-02-4658-H1,10.210301,-13.485541,-1
GR-01-1050-H1,0.3888261,2.2883968,12
DE-03-4044-H1,2.0320141,2.6945322,12
UK-03-0342-H1,1.2412473,-21.100828,25
UK-01-0597-H1,-5.6855063,-10.487692,-1
DE-02-5025-H1,6.3447785,-8.744343,23
DE-02-0423-H1,16.61241,7.695726,7
CZ-01-0442-H1,16.612423,7.695748,7
SE-01-0594-H2,16.61256,7.6959763,7
GR-03-0060-H1,16.943502,8.308583,7
SE-01-1118-H1,16.616451,7.6967516,7
DE-02-0126-H1,16.946466,8.311398,7
NY-01-1166-H1,16.94654,8.311502,7
DE-02-3479-H1,16.946575,8.311545,7
RU-01-0558-H1,3.224719,-14.823302,18
DE-03-0587-H1,16.946625,8.311631,7
NL-01-0461-H1,16.946602,8.311587,7
IT-07-0403-H1,16.946556,8.311551,7
GR-03-0462-H1,-2.779866,2.4474137,13
CZ-01-1010-H1,2.0390136,-4.4550457,17
DE-03-0433-H1,-17.628437,-8.670856,5
DE-02-1503-H1,16.94675,8.311877,7
NL-01-1019-H1,-15.950265,-8.186783,5
DE-03-4506-H1,-0.5646971,-10.966591,-1
DE-03-3366-H1,16.946789,8.3119135,7
NY-01-1151-H1,16.946775,8.3118925,7
SR-01-0204-H1,14.126536,-10.599002,20
CZ-01-1410-H1,-19.857075,-11.915643,4
NY-01-1369-H2,16.945923,8.310491,7
DK-01-0374-H1,-8.0769,-17.583984,-1
ES-01-0144-H1,16.94619,8.310899,7
DE-03-2588-H1,5.074868,-16.47996,-1
DE-03-3863-H1,16.946386,8.311219,7
SE-01-1257-H1,-15.950265,-8.186783,5
GR-03-0333-H1,-7.0239425,-6.937881,-1
DE-02-0581-H1,3.2986374,2.4891584,12
IT-02-0049-H1,16.946512,8.3114,7
DE-02-5046-H1,5.299823,-15.605149,-1
GR-03-0164-H1,7.691726,-11.034877,-1
SR-01-0039-H1,4.723357,-9.676293,23
NY-01-0268-H1,16.946434,8.311296,7
GR-02-0149-H1,16.946388,8.311225,7
DE-03-1327-H2,16.946388,8.311225,7
IT-08-0125-H1,6.8683457,3.091323,-1
NL-01-0012-H1,16.94653,8.31146,7
NL-01-0979-H1,16.946543,8.311472,7
DE-03-3650-H1,16.94671,8.3117485,7
DK-01-0591-H1,1.439779,2.7797844,12
DE-02-3021-H1,0.78359365,-9.775771,23
DE-03-3539-H1,16.946507,8.311454,7
US-01-0975-H1,-6.2479167,-10.091347,-1
DE-02-1713-H1,16.94649,8.311425,7
FR-01-0534-H1,6.00324,-20.139378,26
CZ-01-0741-H1,16.946373,8.311259,7
DE-02-0146-H1,8.990181,-11.545873,-1
SE-01-0222-H1,3.893369,2.2070794,12
DE-02-2819-H1,3.661975,4.8725758,-1
IT-02-0672-H1,16.946438,8.31133,7
DE-02-1224-H1,16.540207,8.546614,7
NL-01-0774-H1,-4.124508,-9.1222725,-1
DE-02-4651-H1,16.540207,8.546614,7
IT-02-0260-H1,-19.901833,-13.4767065,4
DE-02-0868-H1,16.540258,8.54668,7
RU-01-0281-H1,16.171425,8.022661,7
DE-02-4015-H1,6.676346,-19.43235,26
GR-02-0428-H1,16.171425,8.022661,7
NY-01-0404-H2,16.171507,8.022806,7
SE-01-0084-H1,16.539059,8.545527,7
DE-03-2840-H1,-0.6915052,-17.924406,19
DE-03-1123-H1,16.182142,8.036622,7
DK-01-0503-H1,16.171581,8.022958,7
US-01-1237-H1,6.5110106,-8.127181,23
IT-02-0400-H1,16.540197,8.546635,7
FR-01-1308-H1,-0.47231445,2.3064175,-1
NL-01-0891-H1,16.540276,8.546727,7
DE-03-2345-H1,16.540293,8.546737,7
DE-03-2617-H1,2.0186298,2.8543584,12
IT-02-0196-H1,16.539082,8.545553,7
IT-05-0318-H1,16.175518,8.028019,7
DE-03-2041-H1,1.1629275,-21.319345,25
DE-03-2543-H1,13.54107,-14.003979,28
US-01-1094-H1,16.539137,8.545605,7
DE-03-0328-H1,6.4266887,-20.456635,26
DE-02-2284-H1,-6.7528586,-9.26209,-1
SE-01-0511-H1,16.150839,7.9930296,7
DE-02-2477-H1,-2.571619,-5.0165596,15
DE-03-4383-H1,-0.712724,-18.246147,19
FR-01-0393-H1,16.53887,8.545292,7
NY-01-0537-H1,-7.078638,-1.5661411,-1
UK-02-0092-H1,6.979472,-17.573092,-1
US-01-0849-H1,16.154541,7.9998465,7
FR-01-1130-H1,16.150585,7.992672,7
DK-01-1454-H1,16.19688,8.061441,7
DE-02-4565-H1,10.2101965,-13.485759,-1
NY-01-0958-H1,7.702958,-7.485259,23
CZ-01-0959-H1,16.18154,8.036024,7
SE-01-0567-H1,-0.26100227,-8.404394,-1
NL-01-0455-H1,16.540188,8.546599,7
GR-01-0745-H1,16.15102,7.9932976,7
NY-01-0855-H1,16.150702,7.9928513,7
US-01-0461-H1,16.15906,8.005192,7
NY-01-1304-H1,2.3857622,-4.1570883,17
DE-03-0101-H1,-0.71875143,-10.880413,-1
CZ-01-1184-H1,16.53448,8.539088,7
GR-02-0066-H1,16.192026,8.052161,7
DE-02-5052-H1,13.137677,-10.2173195,20
IT-06-0037-H1,1.4489166,2.7350752,12
DE-02-0244-H1,16.150787,7.992986,7
DE-02-3875-H1,7.244732,-5.699591,-1
CZ-01-1677-H1,16.148878,7.9921083,7
DE-02-2697-H1,6.86175,-0.24034452,-1
DK-01-0218-H1,16.154291,7.999382,7
DE-02-3250-H1,16.18171,8.035962,7
DE-02-3551-H1,16.177214,8.03013,7
ES-01-0178-H1,16.151047,7.9933424,7
IT-02-0647-H1,0.41986313,0.9993446,-1
DK-01-0128-H1,16.171694,8.023058,7
UK-03-0254-H1,-1.2792629,-5.6168585,15
DE-03-3786-H1,16.173086,8.02438,7
DE-02-1659-H1,16.15425,7.9993625,7
DE-02-1194-H1,16.174597,8.027158,7
CZ-01-0695-H1,16.197407,8.0602665,7
NY-01-0632-H1,16.159237,8.005361,7
MK-01-0090-H1,1.3788624,-10.115839,23
DE-02-5041-H1,-0.35711026,-2.3050926,14
GR-02-0294-H1,16.151144,7.9934926,7
IT-02-0737-H1,16.5402,8.546615,7
DE-03-3685-H1,16.538902,8.545486,7
DE-02-0487-H1,-3.124101,1.7847185,13
GR-01-1112-H1,1.9700618,-13.827912,18
DK-01-0145-H1,16.14897,7.9922366,7
NY-01-0202-H1,16.174723,8.027315,7
DE-03-2438-H1,13.515217,-10.030998,20
FR-01-0128-H1,16.173412,8.025625,7
DE-03-4281-H1,-3.124101,1.7847185,13
US-01-0731-H1,16.172298,8.023136,7
IT-08-0017-H1,16.172657,8.024414,7
DE-02-3125-H1,5.9275455,-5.9195204,-1
IT-02-0465-H1,-19.799175,-11.956894,4
DE-02-4627-H1,5.3894796,-1.7352248,-1
CZ-01-0044-H1,-1.2375693,4.6934257,-1
NY-01-1004-H1,-0.8616184,-10.918886,-1
DE-03-3351-H1,16.197636,8.063381,7
DE-03-0586-H1,4.636956,-21.128237,-1
US-01-1360-H1,16.18105,8.0353155,7
ES-01-0172-H1,16.150915,7.993136,7
DE-02-3465-H1,12.979329,-10.107995,20
NY-01-0092-H1,16.151144,7.9934926,7
NY-01-1222-H1,2.7012203,2.5880075,12
NL-01-0890-H1,16.174395,8.02689,7
IT-01-0345-H1,16.150702,7.9928513,7
UK-03-0550-H1,-19.799175,-11.956894,4
IT-02-0408-H1,16.172588,8.024312,7
DE-02-2705-H1,12.6577215,-13.882956,28
RU-01-0591-H1,-15.806867,-8.311738,5
US-01-0391-H1,9.0378475,-16.783789,-1
NL-01-0405-H1,16.175192,8.028006,7
UK-03-0296-H1,16.540245,8.5466585,7
IT-07-0131-H1,16.540226,8.546635,7
DK-01-0584-H1,-21.213644,-10.9683695,4
DE-02-1923-H1,-16.493315,-5.9656763,-1
IT-05-0225-H1,16.172615,8.023892,7
DE-02-4245-H1,4.4290547,-7.48412,-1
NY-01-0206-H1,16.197378,8.060254,7
GR-01-1092-H1,16.150715,7.9928703,7
DE-03-3933-H1,5.578302,3.3637424,12
DE-02-4309-H1,-2.571619,-5.0165596,15
NY-01-0678-H1,-3.8699217,-12.94149,-1
IT-02-0620-H1,-19.901833,-13.4767065,4
DE-02-4864-H1,-0.47231445,2.3064175,-1
US-01-0587-H1,4.5218897,3.3251293,12
GR-01-0194-H1,16.176153,8.029312,7
ES-01-0340-H1,16.159367,8.005537,7
CZ-01-0257-H1,-9.154518,-8.810698,-1
DE-03-4766-H1,3.50597,-7.287373,-1
CZ-01-0234-H1,-0.27844417,-4.096349,-1
DE-02-3234-H1,-15.806867,-8.311738,5
SR-01-0121-H1,16.53899,8.545435,7
IT-02-0144-H1,-0.35711026,-2.3050926,14
DE-02-0081-H1,-19.799175,-11.956894,4
IT-08-0093-H1,16.540197,8.546635,7
DE-02-1837-H1,9.484309,-15.03905,27
DE-02-1843-H1,-9.075413,-4.999024,-1
UK-02-0036-H1,16.172588,8.024312,7
DE-02-4681-H1,16.176142,8.029307,7
DE-03-4476-H1,-5.87973,-19.50146,21
DE-03-0098-H1,-1.2586521,-2.089214,14
DE-03-3800-H1,16.53904,8.545484,7
DK-01-1525-H1,16.174677,8.027248,7
FR-01-1333-H1,16.172852,8.024204,7
AT-01-0147-H1,-6.5712476,-0.45206106,-1
GR-02-0335-H1,16.181992,8.036382,7
DE-03-1639-H1,0.9132498,-22.330332,25
SR-01-0203-H1,16.539822,8.545932,7
GR-03-0355-H1,16.181875,8.036222,7
RU-01-0767-H1,7.672437,-7.4784107,23
DE-02-1613-H1,16.172997,8.024247,7
CZ-01-1050-H1,0.39624962,-13.892983,18
ES-01-0071-H1,16.173914,8.026211,7
DE-02-4126-H1,4.9597235,-5.5748177,-1
SE-01-1283-H1,-1.18677,-17.142794,19
ES-01-0214-H1,16.53859,8.544152,7
DE-02-2072-H1,16.541843,8.549376,7
DE-02-5155-H1,8.53391,-10.793714,-1
DE-02-0590-H1,-19.799175,-11.956894,4
DE-03-0983-H1,13.969504,-10.663066,20
DE-02-2450-H1,16.180965,8.034898,7
IT-07-0233-H1,2.7745206,-13.636906,18
CZ-01-0020-H1,16.1705,8.021668,7
DE-02-5101-H1,16.541325,8.547665,7
UK-03-0422-H1,-3.1794116,-20.535017,22
CZ-01-0446-H1,11.976938,-1.3517902,-1
US-01-0336-H1,-1.2268687,-16.783993,19
DE-02-3431-H1,16.19688,8.061441,7
UK-01-0030-H1,16.177834,8.032099,7
DE-03-2406-H1,3.1600823,-22.600712,-1
DE-02-3968-H1,4.532065,-9.424177,23
DE-03-3436-H1,16.192364,8.052626,7
SR-01-0187-H1,-19.901833,-13.4767065,4
DE-02-3720-H1,16.15116,7.9935393,7
SR-01-0005-H1,16.173159,8.024698,7
DK-01-0159-H1,8.333378,-3.0761101,-1
DK-01-0341-H1,16.181501,8.03594,7
FR-01-1059-H1,8.443908,-3.054843,-1
ES-01-0492-H1,16.533142,8.538005,7
DE-03-1518-H1,16.17814,8.031442,7
DE-02-5089-H1,16.535686,8.54054,7
DE-03-4434-H2,16.177967,8.031554,7
NY-01-0823-H1,-3.1794116,-20.535017,22
DE-02-0569-H1,6.938949,-17.26036,26
DE-02-4511-H1,-15.806867,-8.311738,5
SE-01-0499-H1,1.918369,-8.901983,23
RU-01-0179-H1,-3.124101,1.7847185,13
DE-02-2209-H1,16.15092,7.993104,7
GR-01-0227-H1,16.150517,7.992569,7
DE-02-3704-H2,6.344803,-8.744809,23
IT-01-0328-H1,16.151144,7.9934926,7
GR-01-0360-H1,13.541065,-14.003964,28
AT-01-0010-H1,16.1591,8.005163,7
GR-02-0314-H1,16.150658,7.9927444,7
DE-02-0794-H1,16.153688,7.9975657,7
NY-01-0345-H1,6.98209,-17.574232,-1
DE-03-0358-H1,-3.8010318,16.959808,-1
GR-02-0467-H1,16.150702,7.9928513,7
DE-03-0342-H1,16.15083,7.9930487,7
DE-03-3504-H1,-17.627483,-8.669515,5
FR-01-0697-H1,16.540237,8.546661,7
UK-01-0637-H1,16.54032,8.546756,7
DE-02-4121-H1,13.197303,-10.003441,20
DE-02-0561-H1,-15.813378,-8.307372,5
NY-01-0978-H1,-1.2173661,4.66752,-1
ES-01-0183-H1,16.540197,8.546635,7
UK-02-0064-H1,16.540264,8.546706,7
NY-01-0646-H1,16.540192,8.546602,7
SE-01-0615-H1,4.30631,2.123343,12
FR-01-1366-H1,-19.799175,-11.956894,4
DE-03-1361-H1,16.159136,8.005271,7
DE-02-4823-H1,12.966965,-13.269871,28
GR-01-0725-H1,16.539104,8.545559,7
GR-01-0323-H1,16.371662,8.311038,7
GR-02-0722-H1,16.20161,8.070537,7
DE-02-2684-H1,16.19687,8.062062,7
DK-01-0058-H1,-0.27844417,-4.096349,-1
AT-01-0116-H1,16.53906,8.545531,7
UK-01-0131-H1,0.7836636,-9.774874,23
DE-03-4185-H1,13.541066,-14.003958,28
DE-02-0421-H1,16.159481,8.005759,7
HU-01-0167-H1,-3.1794116,-20.535017,22
SE-01-0009-H1,16.19787,8.060908,7
DE-01-0261-H1,16.175148,8.02752,7
SE-01-0489-H1,16.175001,8.027285,7
DE-03-3495-H1,16.172379,8.024306,7
ES-01-0713-H1,5.736842,-20.77122,26
FR-01-0029-H1,16.174555,8.027368,7
DE-01-0487-H1,16.15116,7.9935393,7
GR-02-0823-H1,16.150854,7.9930773,7
DE-02-1052-H1,16.150867,7.9930644,7
IT-06-0239-H1,16.174393,8.027135,7
HU-01-0159-H1,4.1695,-23.121084,-1
DE-01-0480-H1,0.42306098,-25.236732,-1
NY-01-1168-H1,16.538805,8.545383,7
IT-05-0397-H1,16.371662,8.311038,7
DE-03-3699-H1,6.979472,-17.573092,-1
FR-01-1029-H1,16.173084,8.024376,7
FR-01-0784-H1,16.539639,8.545587,7
RU-01-0287-H1,7.695885,-7.489612,23
DE-03-4888-H1,16.539122,8.545605,7
NY-01-1175-H1,16.176327,8.029836,7
NY-01-0836-H1,-6.2478404,-10.091476,-1
CZ-01-1456-H1,3.3756573,-7.948244,-1
GR-01-1060-H1,16.177502,8.031341,7
DE-02-0220-H1,16.540234,8.546679,7
US-01-0575-H1,6.86175,-0.24034452,-1
DE-02-4473-H1,16.174149,8.026534,7
DE-03-3523-H1,16.176609,8.03033,7
DK-01-1568-H1,16.540209,8.546641,7
DE-02-4156-H1,10.340574,-13.213417,-1
IT-02-0203-H1,16.1991,8.068247,7
DE-02-3878-H1,-15.110874,-7.5405426,5
FR-01-0755-H2,12.6577215,-13.882956,28
GR-01-0221-H1,3.3714426,-0.07040362,-1
DK-01-1022-H1,16.154552,7.998771,7
FR-01-0517-H1,-16.493315,-5.9656763,-1
DK-01-0638-H2,16.150797,7.992997,7
DE-03-3032-H1,16.150589,7.9927025,7
GR-01-0931-H1,16.540245,8.546659,7
DE-02-2490-H1,16.159094,8.005156,7
GR-02-0096-H1,16.150558,7.992627,7
CZ-01-0054-H1,-16.461119,-9.231408,5
US-01-1196-H1,16.150715,7.9928718,7
NL-01-0246-H1,-15.813378,-8.307372,5
DE-02-0785-H1,-2.571619,-5.0165596,15
DE-02-3489-H1,-15.813378,-8.307372,5
GR-01-0512-H1,16.172308,8.023127,7
DK-01-1238-H1,4.9001493,-18.29889,-1
MK-01-0017-H1,5.9275837,-5.919613,-1
CZ-01-1399-H1,2.0388594,-4.4552665,17
CZ-01-1133-H1,-0.69195354,-17.924501,19
SR-01-0158-H1,0.34257144,-6.1701765,-1
FR-01-0162-H1,15.7254505,8.4436035,7
DE-03-1204-H1,15.726032,8.444225,7
SE-01-0182-H2,-2.7805266,2.445834,13
CZ-01-1481-H1,16.06344,8.813138,7
NL-04-0013-H1,16.062063,8.811444,7
HU-01-0023-H1,15.731125,8.449771,7
US-01-0404-H1,16.062859,8.812547,7
NY-01-0027-H1,-5.6287436,-14.172429,16
DE-02-3396-H1,2.0388594,-4.4552665,17
DE-02-4468-H1,16.066145,8.816828,7
DE-02-2338-H1,2.018434,2.854135,12
DE-03-2237-H1,4.8552876,3.9941473,12
GR-01-0780-H1,-19.26958,-12.042682,4
NY-01-0536-H1,-1.6815183,-1.9980628,14
UK-01-0241-H1,6.9820714,-17.5745,-1
FR-01-1243-H1,-7.0239134,-6.9377265,-1
CZ-01-0690-H1,16.06363,8.813396,7
GR-01-0297-H1,15.726021,8.444326,7
GR-01-0306-H1,9.484643,-15.038764,27
DE-02-1787-H1,15.7248535,8.443042,7
FR-01-1036-H1,16.064514,8.814393,7
IT-07-0008-H1,4.796278,9.04146,-1
SR-01-0088-H1,11.578885,-1.996068,-1
DK-01-0306-H1,16.064465,8.814268,7
DE-03-1129-H1,15.731161,8.449824,7
HU-01-0093-H1,2.6833684,-23.93511,24
PL-01-0093-H1,1.1604459,-21.319393,25
GR-01-0832-H1,-19.26958,-12.042682,4
NY-01-0225-H1,15.725965,8.444245,7
IT-06-0265-H1,7.7063046,-7.321763,23
DE-02-1452-H1,6.9154377,-16.225782,26
UK-03-0139-H1,-19.26958,-12.042682,4
DE-03-0946-H1,15.725504,8.443735,7
NL-01-1245-H1,5.2203574,-7.512733,-1
CZ-01-0739-H2,16.063536,8.81323,7
DE-03-0523-H1,15.731182,8.44976,7
SE-01-0316-H1,12.415167,-14.2046995,28
CZ-01-1307-H1,16.063734,8.8134775,7
RU-01-0564-H1,11.537665,-2.027177,-1
FR-01-0486-H1,3.7156804,-9.130992,23
UK-01-0369-H1,16.065247,8.8166895,7
NL-01-0045-H1,-3.324935,-20.47403,22
IT-07-0395-H1,-7.0239134,-6.9377265,-1
DE-03-0806-H2,-3.9399948,-16.391577,-1
CZ-01-0569-H1,2.1820624,2.7217126,12
DE-03-3964-H1,16.064533,8.814324,7
US-01-0758-H1,13.353872,-10.161622,20
DE-03-3947-H1,-0.7184755,-10.880224,-1
ES-01-0099-H1,1.0935711,-21.391256,25
DE-03-0241-H1,15.726004,8.444303,7
UK-01-0696-H1,15.726017,8.444321,7
DE-03-4618-H1,15.7248535,8.443042,7
CZ-01-1033-H1,-19.26958,-12.042682,4
DE-03-1629-H1,15.734452,8.453178,7
DE-02-0811-H1,-4.1279516,-9.10433,-1
DE-03-3761-H1,-5.63401,-16.982826,-1
GR-01-1087-H1,15.7260475,8.444328,7
DE-03-3468-H1,-1.2792401,-5.616803,15
IT-01-0354-H1,16.064936,8.8163805,7
DE-03-3370-H1,-21.15386,-13.277899,-1
DE-03-0964-H1,5.3037295,-15.622633,-1
NL-01-0298-H1,16.062826,8.813613,7
DE-02-5158-H1,16.064522,8.814316,7
DK-01-0443-H1,16.06296,8.813655,7
UK-01-0388-H1,6.559601,2.9613643,-1
NL-01-0968-H1,5.1333714,-3.4298577,-1
GR-01-0616-H1,3.672542,-18.523079,18
DE-03-4047-H1,15.725994,8.444163,7
IT-01-0255-H1,5.8719287,-15.055508,-1
NY-01-0295-H1,16.065348,8.815708,7
NY-01-0980-H1,6.8617215,-0.2403062,-1
US-01-0156-H1,16.06384,8.813502,7
UK-02-0184-H1,16.065046,8.815463,7
CZ-01-1537-H1,2.0388594,-4.4552665,17
DE-02-1223-H1,15.726029,8.444339,7
GR-02-0212-H1,3.1689208,-14.808316,18
RU-01-0057-H1,15.7311325,8.44984,7
IT-01-0129-H1,15.726032,8.444338,7
DE-02-4188-H1,-1.210524,-16.487823,19
CZ-01-0798-H1,16.065334,8.816771,7
DE-03-1611-H1,16.064447,8.814308,7
GR-03-0466-H1,16.063223,8.813977,7
DE-03-0452-H1,15.734044,8.452724,7
ES-01-0676-H1,-3.870263,-12.941687,-1
DE-03-0197-H1,2.415025,2.6189313,12
CZ-01-1671-H1,-19.26958,-12.042682,4
DE-03-0159-H1,15.734115,8.452791,7
IT-07-0374-H1,-9.429965,2.2818997,-1
GR-01-0818-H1,-19.26958,-12.042682,4
IT-08-0054-H1,15.734408,8.45308,7
GR-03-0452-H1,-4.7298107,-17.528683,-1
FR-01-0434-H1,1.2898374,6.6131196,-1
DE-01-0391-H1,0.8390129,-24.618109,-1
UK-01-0197-H1,0.36597812,1.899208,12
GR-01-0862-H1,4.528992,-18.786615,-1
CZ-01-0462-H1,16.064209,8.81392,7
UK-03-0143-H1,16.062988,8.8137665,7
DE-02-3424-H1,3.3278105,6.430049,-1
GR-02-0851-H1,16.065699,8.817162,7
FR-01-0849-H1,-1.979771,1.5607222,13
DE-03-4333-H1,5.9438124,-20.553558,26
DK-01-1468-H1,16.062992,8.8106785,7
FR-01-0955-H1,8.945592,-8.010348,23
DE-02-4242-H1,10.210208,-13.485656,-1
US-01-0677-H1,6.003671,-20.141209,26
DE-02-1119-H1,1.0189179,4.3541837,-1
DK-01-0972-H1,3.6136131,-9.620335,23
